engine_size_l,fuel_type,annual_mileage_km,vehicle_age_years,driving_style,road_type,emission_standard,maintenance_status,traffic_exposure,vehicle_category,co2_emissions_gkm
4.390002481505366,,35525.14009506062,5.0,,Urban,Euro 4,Poor,High,Sedan,273.2988037580616
2.3321569414535768,CNG,35163.53116510676,12.0,Normal,Highway,Euro 6,,Low,Sedan,88.94784404142528
2.599848498335751,Petrol,37683.63058825488,,Aggressive,Highway,Euro 3,Excellent,Medium,SUV,257.6141775583578
,CNG,36288.32911933915,12.0,Normal,Mixed,Euro 6,Poor,Low,Hatchback,229.69275781364257
3.504717811698059,LPG,32169.858240640253,4.0,Normal,Mixed,Euro 5,Fair,,Sedan,
2.147182916754159,CNG,30139.549125663954,9.0,Eco,Mixed,Euro 3,Good,Medium,SUV,277.4418930544383
4.8769965552900345,LPG,14266.851081066401,2.0,Aggressive,Urban,Euro 3,Poor,Low,SUV,91.69389879615753
3.4347368824140037,LPG,26746.900749995722,10.0,Aggressive,Mixed,Euro 5,Good,Medium,SUV,214.07820957864786
2.597606634964534,CNG,23252.101759706133,7.0,Eco,Urban,Euro 5,Good,High,,107.42772013700439
3.5800392619662693,Hybrid,35168.04320533469,7.0,Aggressive,Urban,Euro 4,Good,High,SUV,97.26309458369204
2.5816200421188307,Hybrid,22209.94007215252,3.0,Normal,Urban,Euro 5,Poor,Medium,SUV,178.62097208276072
4.271182723917676,Hybrid,9470.996723994118,7.0,Eco,Urban,Euro 5,,Medium,Truck,101.47145876672295
3.271363842206885,Diesel,5174.036986282221,4.0,Normal,Urban,Euro 5,Good,High,Truck,240.13852428477043
1.167882013624268,LPG,28725.559216403282,12.0,Normal,Highway,Euro 3,Good,Low,SUV,293.1669563116719
1.707027469693843,CNG,24246.793549450653,10.0,Eco,Urban,Euro 4,Poor,High,Sedan,
4.4599758921181385,Hybrid,16583.701652545693,4.0,Normal,Urban,Euro 3,Poor,Medium,Hatchback,131.73715130357104
3.2515993054271597,Hybrid,,2.0,Aggressive,Highway,Euro 5,Fair,Low,Truck,265.505406135587
4.80137390605562,CNG,21335.036284136575,14.0,Normal,Highway,Euro 4,Fair,High,Hatchback,267.6827424846057
1.2896892514427392,LPG,8510.026536761698,6.0,Normal,Highway,Euro 5,Excellent,Medium,Truck,241.21291392016676
2.1810425203438957,CNG,16763.79712274001,10.0,Normal,Mixed,Euro 3,Excellent,Medium,SUV,215.3290806589372
1.7741734929582904,Diesel,18272.4167182472,13.0,Eco,Mixed,Euro 3,Excellent,Medium,Truck,270.9143400453793
3.215361168914945,Diesel,21296.654319328674,10.0,Normal,Urban,Euro 5,Excellent,Low,SUV,115.924170039463
2.5311713243196374,CNG,21331.72629685964,8.0,Normal,Urban,Euro 4,Good,Low,Hatchback,284.95202779568984
1.6290941363055729,LPG,13995.197521599703,8.0,Normal,Urban,Euro 3,Poor,Low,Sedan,288.384692826325
3.5710076558381876,Hybrid,34757.38435606957,0.0,Eco,Urban,Euro 5,Fair,Low,SUV,271.8383222793693
3.145193463188746,Diesel,17444.022718986096,0.0,Normal,Highway,Euro 6,Good,Medium,Hatchback,135.14564763652277
2.098945005185204,Diesel,13035.555811238071,9.0,Normal,Mixed,,Poor,,Hatchback,268.7992449883384
2.919085431129511,LPG,11153.345919370659,11.0,Aggressive,,Euro 5,Poor,Low,,189.48040660429217
3.982953260164758,Diesel,16290.243807616745,11.0,Eco,Mixed,Euro 4,Good,Low,SUV,210.88465222818155
1.8210866982026341,Diesel,7364.350904213703,10.0,Normal,Highway,Euro 5,,Medium,Hatchback,264.93213695091197
2.1716229868069163,,6151.763304334008,14.0,Eco,Urban,Euro 6,Fair,High,Sedan,86.50822579995226
2.3844439483764606,CNG,26179.97688810037,4.0,Normal,Mixed,Euro 5,Excellent,High,Truck,159.84737027864207
3.9869057488041264,Hybrid,26670.149761721652,0.0,Eco,Urban,Euro 6,,Medium,Truck,259.45254299378246
4.3876903982036275,Hybrid,23535.587092340138,3.0,,Mixed,Euro 3,Fair,Low,Hatchback,259.07005243637906
2.5055539857664435,Diesel,31679.981833110352,11.0,Normal,Mixed,Euro 5,Fair,Low,SUV,266.7113439142452
2.186483447335673,Hybrid,6370.269049697729,0.0,Normal,Urban,Euro 4,Excellent,Medium,Truck,117.22749803068808
4.557787033406709,CNG,,14.0,Eco,Urban,,,High,SUV,235.2950560101512
4.997459728770715,,,1.0,Normal,Urban,Euro 6,Excellent,,Hatchback,112.23073491119209
3.6814145586471962,Hybrid,28590.804803775776,1.0,Normal,Highway,Euro 6,Poor,Medium,Hatchback,252.72156196922558
4.959922459956723,Petrol,9668.880612928326,3.0,Eco,Mixed,Euro 4,Poor,Medium,SUV,133.92772097999165
3.63986511120764,Petrol,35796.69016577273,7.0,Normal,Mixed,Euro 6,Fair,Low,Sedan,242.31990006912812
3.9338410880312997,Petrol,22874.965043076096,1.0,Aggressive,Mixed,Euro 5,Excellent,Low,Truck,180.10035607615396
2.5546240061740546,Petrol,7880.273935629161,13.0,Normal,Urban,Euro 6,Excellent,Low,Hatchback,296.9779622016099
2.731870187996214,Petrol,26585.343944502572,8.0,Aggressive,Mixed,Euro 5,Poor,High,Sedan,207.5766427648418
1.5765426559575806,Diesel,5318.848035877058,,Aggressive,Mixed,Euro 5,Excellent,Medium,Sedan,219.16746012846295
4.291000059060493,LPG,32160.77624540856,11.0,Aggressive,,Euro 6,Fair,Medium,SUV,160.99597304728323
4.724236123548801,LPG,27770.47453261432,8.0,Normal,Urban,Euro 4,,High,,241.59443472643528
3.493752534776448,Diesel,12441.866227722756,1.0,Normal,Mixed,,Poor,Low,SUV,
2.374589233781594,Diesel,18116.28206616328,0.0,Normal,Highway,Euro 4,Excellent,Medium,Sedan,83.9746597210901
1.616065301497465,,5273.234307111159,9.0,Normal,Urban,Euro 3,Excellent,High,Truck,213.88795153264192
2.0606249188212598,LPG,29278.933523992175,14.0,Aggressive,Highway,Euro 4,,,SUV,262.70110989445953
2.021641683407373,Petrol,16293.384812840173,9.0,Eco,Highway,Euro 5,Good,Low,Truck,132.09638941329916
3.4541115366542923,Diesel,25005.612035385173,8.0,Normal,Highway,Euro 5,Good,Medium,SUV,128.63402611874062
4.780149861454418,Petrol,38485.4669770062,14.0,Normal,Highway,Euro 6,Excellent,Low,Sedan,213.9549602862395
1.1930875478319258,LPG,15481.334953165475,1.0,Normal,Urban,Euro 3,Fair,High,Truck,
1.004089198377792,Hybrid,39658.32594305614,7.0,Normal,Mixed,Euro 3,Good,Low,Truck,134.91647432558668
3.4007277772573024,Hybrid,27145.493510264823,13.0,Normal,Mixed,Euro 6,Excellent,Medium,,285.0977832734686
2.136241848318861,Diesel,13473.103319992673,2.0,Eco,Urban,Euro 4,Good,High,Truck,284.0252184699408
4.522193369355827,CNG,20287.22590574402,0.0,Normal,Urban,Euro 6,Poor,Low,Sedan,124.11806781974533
2.309001231623268,Petrol,30915.85928342564,10.0,Normal,Highway,Euro 4,Good,,Sedan,138.03257065249946
2.158950402115557,Diesel,20626.726768907844,0.0,Normal,Highway,Euro 6,Good,Low,Hatchback,234.1317384085955
2.078042484873189,CNG,7397.7648569543335,9.0,Normal,Urban,Euro 3,Poor,High,SUV,289.3812839853737
1.5794113090729764,Petrol,10901.128148388983,1.0,Normal,Mixed,Euro 3,Fair,Low,Hatchback,236.17419153078922
3.3261218971084423,LPG,32695.421102438093,6.0,Normal,Highway,Euro 4,Excellent,Medium,Sedan,177.87801096051834
1.67285440933684,,27693.05765013215,11.0,Aggressive,Urban,Euro 3,Fair,,Sedan,117.18029621383069
2.6985246391611635,,24943.89170662468,5.0,Aggressive,Urban,Euro 3,Fair,High,Truck,181.42216674471666
2.8438882090225954,Petrol,10866.768976439045,11.0,Aggressive,Urban,Euro 3,Good,Low,Sedan,213.48891423352197
,Diesel,34321.51058726187,10.0,Normal,Highway,Euro 3,Excellent,High,Sedan,152.80942217046305
1.06722911928457,Petrol,38625.90383551875,1.0,Aggressive,Urban,Euro 5,Good,Medium,Sedan,192.25672066401975
3.080850755027317,Diesel,6431.048412173434,3.0,Aggressive,Mixed,Euro 6,Poor,High,SUV,108.6471082323153
3.784138928916529,Hybrid,7731.115472884936,1.0,Aggressive,Urban,Euro 6,Fair,Medium,Hatchback,179.481382992769
4.768569929121618,Hybrid,35965.357616009765,,Eco,Highway,Euro 5,Fair,Low,Hatchback,99.97068016450189
1.7164771366278204,Petrol,33544.32889112449,11.0,Aggressive,,Euro 3,Poor,High,SUV,90.79952498877793
1.4130352377443303,Petrol,26627.705942895278,2.0,Normal,Mixed,Euro 6,Excellent,Medium,SUV,268.592781431852
1.2083516277086037,Diesel,38073.78231451483,14.0,Normal,Urban,Euro 6,Fair,Low,SUV,125.11794851213648
2.744166331651801,Diesel,27625.070229720113,3.0,Eco,Urban,Euro 6,Fair,Medium,Hatchback,206.53417240814534
3.4925894693438275,CNG,12559.484650532617,9.0,Normal,Mixed,Euro 4,Excellent,High,Hatchback,
4.362213427005057,CNG,30502.481330091505,4.0,Normal,Urban,Euro 5,Good,High,Sedan,137.7560656000441
3.7305795291725254,CNG,27599.862066097303,4.0,Normal,,Euro 4,Poor,Medium,Hatchback,159.49467234928656
1.8334431562994293,Petrol,39501.06457035103,14.0,Eco,Mixed,Euro 4,Excellent,Low,Truck,111.60881599804945
2.847081465585116,CNG,12486.350773117712,6.0,Aggressive,Urban,Euro 5,Poor,Low,,90.11170534244427
4.641385385234621,Petrol,25925.972772690966,13.0,Eco,Mixed,,Poor,Low,SUV,
2.306964249909485,Hybrid,32305.86327787929,14.0,Normal,Urban,Euro 4,Fair,Low,Hatchback,82.60322389354987
2.994921460367726,LPG,16864.408126835977,9.0,,Urban,Euro 6,Excellent,Medium,Sedan,93.49061622371492
4.8342613385747875,,,7.0,Normal,Highway,,Poor,High,Hatchback,257.1158753821826
3.9388320222947906,Petrol,36076.56434149122,8.0,Normal,Urban,Euro 6,Good,Medium,SUV,142.0418340900723
3.990961542566768,Petrol,19146.820786310847,11.0,Normal,Urban,Euro 3,Poor,High,Truck,239.0204662452334
2.0093360176529105,LPG,26865.649816346504,6.0,Normal,Urban,Euro 3,Fair,High,SUV,112.16966482794103
2.6587924732205126,Diesel,36123.334813438894,4.0,,Highway,,Good,Medium,Truck,132.20198469127826
1.3293686523868868,Diesel,12343.930408169646,8.0,Eco,Urban,Euro 5,Good,Medium,Sedan,206.01083365133854
3.4261034682021347,Diesel,39365.7053723412,7.0,Eco,Urban,Euro 3,Excellent,Low,Sedan,297.49988446764235
1.4149206581699767,CNG,29568.3736889614,9.0,Normal,Urban,Euro 4,Good,High,Hatchback,96.1577834350291
4.343638328823819,Diesel,22364.259294950567,8.0,Aggressive,Mixed,Euro 6,Excellent,Low,Sedan,168.1220115560031
4.258215148079987,CNG,20082.219752284916,9.0,,Highway,Euro 6,Excellent,Low,Sedan,89.47781340130346
3.134420404489238,CNG,38402.76154430266,7.0,Normal,Mixed,Euro 6,Good,Medium,SUV,123.82981738431448
1.5646641327881188,,12200.368963538323,5.0,Normal,,Euro 6,Excellent,Low,SUV,279.64362590447104
1.1023159327806726,Diesel,15908.913989608645,,Normal,Highway,Euro 4,Excellent,Low,Hatchback,101.22122283374932
4.18683467017029,LPG,15772.746444177366,8.0,Eco,Mixed,Euro 6,Good,Low,Hatchback,268.5083027026394
3.4005619328537073,LPG,15115.22171570622,11.0,Eco,Highway,Euro 4,Fair,Medium,Hatchback,119.11671238421788
3.8437185469915334,CNG,21398.831582549123,8.0,Normal,,Euro 4,Poor,Low,Hatchback,269.5926662382949
2.2152285029454704,LPG,39621.273164374164,9.0,Normal,Mixed,Euro 6,Excellent,Low,SUV,198.36483188984855
3.037930951375658,CNG,36107.53683506761,9.0,,,Euro 6,Excellent,,Hatchback,273.20546832990556
3.9886966821586016,Petrol,16478.234891252017,8.0,Normal,Highway,Euro 6,Good,Medium,Hatchback,113.3748018233345
2.850253233255198,CNG,19800.454050554818,13.0,Aggressive,Mixed,,Poor,Medium,Sedan,247.64804128772172
3.4055368910749237,CNG,,9.0,Normal,Highway,Euro 5,Poor,High,Hatchback,229.75369113772686
4.158913047231849,LPG,5600.308824381494,2.0,Normal,Mixed,Euro 4,Excellent,Medium,Truck,199.44534522645176
1.8608825810655154,Petrol,33705.37805399767,10.0,Aggressive,Urban,Euro 5,Good,High,Sedan,258.32921577041407
1.2637155574299292,Hybrid,35792.93200591719,11.0,Aggressive,Highway,Euro 6,Fair,Medium,SUV,222.62072537394874
3.1272940432432206,Hybrid,35002.011701358686,14.0,Normal,Urban,Euro 4,Poor,Medium,,272.9503234137049
1.248503082880383,Hybrid,18126.903540993764,2.0,Normal,Urban,Euro 6,Fair,Medium,Hatchback,163.83367229282453
4.066229177467013,Petrol,21169.982757747282,,Eco,Mixed,Euro 5,Good,High,,209.7830992202393
3.8768457905351545,Diesel,5433.591266631454,5.0,Normal,Highway,Euro 5,Fair,Low,Hatchback,271.53218536665656
4.526850685861188,Petrol,18978.83718152428,5.0,Normal,Highway,,Good,Medium,Sedan,127.25909410290961
3.5582483921358423,LPG,21114.93878283105,14.0,Eco,Highway,Euro 4,Excellent,High,Hatchback,186.86309845570793
1.268790283009495,CNG,36744.100257396756,12.0,Normal,Highway,Euro 4,Fair,Medium,Truck,291.3632007803072
2.0126085019584696,CNG,36289.568581503656,14.0,,Highway,Euro 4,Excellent,Low,SUV,184.19239632883057
4.231727378250877,LPG,38813.39724307683,12.0,Normal,Mixed,Euro 3,,High,Truck,135.62247794301885
1.668529669254351,LPG,35978.674478168214,5.0,Normal,Highway,Euro 3,Good,Medium,Truck,157.2367725235124
,CNG,5287.024829967597,4.0,Normal,Urban,Euro 6,Fair,Medium,SUV,274.71850626215826
4.121037323681912,Diesel,,13.0,Eco,Urban,Euro 5,Poor,Medium,,290.07426852886107
2.3204471914209646,Diesel,7388.318908606428,4.0,Eco,Highway,Euro 5,Fair,Low,,
2.289189893611634,Diesel,14540.80002329949,1.0,Normal,Mixed,Euro 6,Poor,High,SUV,233.76732623308567
3.2312107248365876,LPG,25240.767031470314,13.0,Aggressive,Mixed,Euro 6,Excellent,Medium,Hatchback,192.11241554141475
4.445145331019055,CNG,29521.483644263863,6.0,Eco,Highway,Euro 6,Excellent,Medium,Sedan,
1.8956248076539222,CNG,27912.120907098335,11.0,Normal,Urban,Euro 3,Good,High,,107.1086226555022
4.765032784169611,CNG,6717.042859302513,3.0,Aggressive,Highway,Euro 6,Poor,,SUV,93.14865368109616
3.396474739280433,Petrol,8626.13543493432,13.0,Eco,Highway,Euro 5,Fair,Low,Truck,83.89728009197324
4.968505885409105,Petrol,9500.538452594568,2.0,Aggressive,Highway,Euro 6,Good,Low,Sedan,273.18567886325
1.3584548959812905,Hybrid,8199.50318693919,7.0,Normal,Mixed,Euro 4,Good,Low,SUV,257.9989894767358
1.5062485460270363,Petrol,11238.204814426279,3.0,,,Euro 5,Good,,SUV,204.92070371010357
4.306567214853931,Diesel,29097.07269590458,14.0,Normal,Urban,Euro 5,Fair,Medium,Sedan,299.71911599829707
4.459023582415397,,34079.30379057035,10.0,,Urban,Euro 5,Good,Medium,Sedan,289.6714558843611
2.7818347534837358,Diesel,19308.48615256936,3.0,Normal,Highway,Euro 3,Fair,Medium,SUV,224.12397355723542
3.85628470456934,Diesel,29247.352724992026,7.0,Aggressive,Urban,Euro 3,Good,High,Hatchback,182.20640474885576
4.4702291497821545,Hybrid,12000.569144303929,0.0,Normal,Highway,Euro 5,Poor,Low,SUV,113.47755754488851
1.1725111528753147,Diesel,39064.805307169285,,Normal,,Euro 4,Excellent,High,Hatchback,193.43063715595753
3.2958016919730344,LPG,17249.91330001664,13.0,Normal,Highway,Euro 5,Poor,Low,Truck,114.703608034816
4.413922666105958,LPG,34605.34171716923,6.0,Normal,Mixed,Euro 3,Poor,Low,Hatchback,167.65928693416157
2.5926197783391,LPG,38087.82304202855,14.0,Normal,Highway,Euro 4,Good,High,Hatchback,287.3825838552052
2.2095344244497075,Petrol,35264.98870063558,,Normal,Mixed,Euro 5,Poor,Medium,Sedan,155.23537765384023
4.18282674037935,CNG,7347.367803910112,1.0,Normal,Mixed,Euro 3,Poor,High,SUV,113.61320020156276
2.3431463340113448,Hybrid,,10.0,Normal,Urban,Euro 4,Poor,Medium,Truck,
1.0126971927380128,LPG,9203.174730004292,11.0,Normal,Urban,Euro 6,Good,Low,SUV,212.52011830804386
4.838290350516263,LPG,5198.205018402885,5.0,Aggressive,Mixed,Euro 6,Fair,Medium,Hatchback,122.63693334294149
3.368492945404074,Diesel,6812.42053800736,7.0,Normal,Highway,Euro 5,Excellent,Low,Hatchback,123.24904926803126
4.278071674840285,LPG,37065.22187564701,10.0,Eco,Highway,Euro 6,Excellent,Low,Hatchback,297.70095409146194
4.301206249370859,Diesel,36796.22299911378,4.0,Normal,Urban,Euro 3,Fair,Medium,SUV,133.52183602968665
1.2656416814909313,Diesel,12903.853571741183,5.0,Normal,Highway,Euro 4,Fair,Low,Hatchback,264.4022476523885
1.6834407975458592,CNG,24147.142517951917,11.0,Normal,Highway,Euro 5,Poor,Medium,SUV,183.4712416201155
,,38425.98917930741,9.0,Aggressive,Highway,Euro 4,Excellent,High,Truck,175.69763256080017
2.2827971401652913,Diesel,22384.71453938669,7.0,Normal,Mixed,Euro 4,Fair,Low,Truck,144.89173155602555
3.6351444707236515,Diesel,18775.223705101525,12.0,Normal,,Euro 4,Poor,,SUV,250.24167531631278
,CNG,21913.70429156186,5.0,Normal,,Euro 3,Excellent,High,Truck,273.74539325714204
2.978359112039255,,32657.551654318046,11.0,Eco,Urban,Euro 5,Good,Low,Sedan,137.44804154299766
1.8450549292350718,Hybrid,21704.717138663236,8.0,Normal,Highway,Euro 6,Good,High,Hatchback,100.92126725680508
2.5279338787612136,Petrol,32414.718844882933,14.0,Aggressive,Urban,Euro 4,Excellent,High,Hatchback,110.12230163483417
3.174375873860678,Hybrid,20109.410597432652,11.0,Normal,Mixed,Euro 4,Excellent,Low,Hatchback,254.4167776485737
2.8719414644157677,LPG,13820.1984923984,8.0,Eco,Highway,Euro 4,,High,Sedan,175.88192049031767
1.5091701323803135,Petrol,16426.545543651722,8.0,Normal,Highway,Euro 3,Good,,Hatchback,109.02122485035903
,,7723.821262300808,,Normal,Urban,Euro 6,Excellent,High,SUV,154.8634054123174
1.2922071072426422,Diesel,22408.340054324675,11.0,Normal,Urban,Euro 4,Poor,Low,Hatchback,193.13180622767166
2.512778732324321,CNG,10183.882371115804,14.0,Aggressive,Highway,Euro 3,Fair,High,SUV,267.45137044590183
3.8401173907009163,Hybrid,33404.14522171565,11.0,Normal,Highway,Euro 3,Fair,Medium,Truck,221.1835159295385
1.080094138078826,LPG,19720.670095491296,8.0,Aggressive,,Euro 4,Excellent,Medium,SUV,118.72721623760016
3.2799312761812645,Diesel,31775.08133971031,2.0,Normal,Mixed,Euro 4,Fair,High,SUV,114.91459671883402
2.338083896573189,Hybrid,38406.114963852175,4.0,Normal,Urban,Euro 3,Good,Medium,SUV,170.71352743933096
1.0353273736909379,Hybrid,34731.72823996326,1.0,Normal,Highway,Euro 3,Good,Low,Hatchback,96.5424264943864
1.7615330842438874,LPG,38301.22879110369,11.0,Eco,Mixed,Euro 4,Fair,High,Sedan,246.22698296245207
4.763784773082618,Diesel,24877.77844047556,12.0,Aggressive,Mixed,,Excellent,Low,Sedan,168.31984046682987
3.0845956220203616,CNG,10786.355189318965,12.0,Eco,Mixed,Euro 3,Good,Medium,SUV,155.46523001190587
4.988908818516527,LPG,37738.858396429525,7.0,Normal,Mixed,Euro 4,Poor,Medium,Hatchback,192.00383312611586
3.0992670014589647,Hybrid,35397.65367088698,10.0,Aggressive,,Euro 4,Poor,Medium,Sedan,235.9704968278265
3.175745649161073,Hybrid,35254.4546873425,12.0,Normal,Mixed,Euro 5,Good,Medium,Truck,205.25632778847148
,Petrol,29264.604959305147,3.0,Aggressive,Urban,Euro 6,Good,Low,,256.52861197883715
2.240161674925657,Diesel,26872.06917651278,5.0,Normal,Urban,Euro 4,Fair,High,Hatchback,218.45976405142585
2.006182212531779,Petrol,5515.336215146603,,Normal,Urban,Euro 4,Excellent,Low,Truck,253.35345882981804
2.3736824645226955,CNG,,4.0,Aggressive,Highway,Euro 4,Fair,High,Truck,233.29210018422847
2.8394043236017286,LPG,8203.729111898201,11.0,Eco,Mixed,Euro 6,Excellent,Medium,Truck,122.48702485802204
1.7679678009231603,Hybrid,14091.282763590154,11.0,Aggressive,Urban,,Poor,Medium,Sedan,
1.8995003672227835,Diesel,24302.16033729679,0.0,Normal,Urban,Euro 3,Poor,Medium,Truck,278.74729611074395
2.0861790746737565,Hybrid,20810.640470661456,10.0,Aggressive,Urban,Euro 6,Excellent,Medium,SUV,288.0443563840585
2.7970395677233566,Petrol,5552.1036420006085,6.0,Eco,,Euro 4,Fair,Low,SUV,239.92510525892388
3.6112534672569723,Petrol,33839.47704580993,9.0,Normal,Urban,Euro 4,Good,,Truck,239.32528099310878
4.424584601145149,LPG,35758.03353300742,14.0,Aggressive,Mixed,Euro 5,Excellent,High,SUV,139.4323577087041
2.148527348748573,Diesel,28865.55302238684,7.0,Normal,Mixed,Euro 5,Fair,Medium,Sedan,199.33717595400321
1.7349133613657495,Diesel,23937.375052988784,0.0,Normal,Mixed,Euro 5,Poor,Low,Hatchback,298.29272601501384
2.51538985940222,LPG,38625.8243614815,9.0,Aggressive,Highway,Euro 3,Good,Medium,SUV,268.3515915754043
4.5775323054874235,Petrol,9198.467271186717,6.0,Normal,Highway,Euro 6,Poor,High,Truck,146.96675756143927
1.0394429133485579,Petrol,30826.851878274618,3.0,Aggressive,Mixed,Euro 6,Excellent,High,Hatchback,146.23009045353587
3.7114744642309816,Petrol,9492.621451331925,5.0,Normal,Mixed,Euro 5,Poor,Low,Hatchback,186.387004052573
2.908640185646326,Hybrid,18364.56796231955,8.0,Eco,Highway,Euro 3,Poor,High,Truck,169.0117065569126
1.6441848598427202,,25491.957820984255,14.0,Eco,Highway,Euro 6,Excellent,Low,SUV,161.6536701816384
2.2840861050978667,Petrol,30798.06916765233,4.0,Normal,Mixed,,Good,Medium,Sedan,
1.8998001755081355,CNG,5130.063509519439,7.0,Eco,Highway,,Excellent,Medium,SUV,82.52834331937827
4.51132867156049,CNG,14120.926023012165,4.0,Normal,Urban,Euro 4,Fair,Low,SUV,247.9347199273209
2.927493535779961,Diesel,23837.01369934371,1.0,Eco,Mixed,Euro 6,Excellent,Medium,Sedan,242.81165926867268
3.252377111489971,LPG,23650.578770652744,3.0,Eco,Mixed,Euro 5,Excellent,Low,Hatchback,262.67164973083425
3.3747504773480825,Hybrid,27316.92522311924,13.0,Eco,Highway,Euro 4,Good,Medium,Sedan,265.119148127499
3.5584684984094244,CNG,15634.875330387786,1.0,Aggressive,Urban,Euro 5,Fair,Medium,Sedan,204.60793284730306
2.98222276150372,Hybrid,23918.52378811275,6.0,Normal,Highway,Euro 3,Poor,High,Truck,251.61626583712393
1.0714941233452633,Diesel,11642.537210210174,,Normal,Urban,Euro 4,Poor,,Truck,188.32692760571422
2.3388907476586076,Petrol,,,Aggressive,Urban,Euro 3,Poor,,SUV,289.3365640120261
1.7354929628839648,CNG,25179.73871979124,14.0,Eco,Mixed,Euro 5,Poor,Medium,Truck,121.95367655323564
3.7205713716467077,LPG,28991.540476586935,2.0,Aggressive,Urban,Euro 6,Good,Medium,Sedan,281.4357602562578
1.2268186054801866,,9213.998833845078,13.0,Normal,Mixed,Euro 5,Fair,Medium,Sedan,136.8766794788991
3.255213564446577,Hybrid,9297.646566647818,12.0,,Urban,Euro 4,Good,High,Truck,102.59914221110745
1.8425268890972037,Petrol,24785.594201115764,6.0,Normal,Mixed,Euro 4,Excellent,Low,Truck,176.6029784295328
4.795383353868244,Hybrid,14453.351329927595,14.0,Normal,Urban,Euro 5,Fair,Low,Truck,215.28179333153307
2.342163768746142,LPG,18733.968578439002,0.0,Normal,Highway,,Fair,Low,Sedan,130.81777210398948
2.300884765498537,,19026.195667665226,0.0,Aggressive,Urban,Euro 4,Poor,Medium,Hatchback,202.27517305174553
4.693538671962894,LPG,11249.350074972073,8.0,Eco,Highway,Euro 3,Poor,Low,Hatchback,
2.6693916812165654,Hybrid,5046.0121700719255,5.0,Normal,,Euro 6,Poor,High,Truck,136.558692476819
4.851449336742968,Hybrid,34860.31334891525,12.0,Eco,Urban,Euro 5,Poor,,SUV,207.67089410112465
1.096681408534014,LPG,30025.06891141909,13.0,Normal,Mixed,Euro 3,Excellent,Low,SUV,154.64877116247766
2.2253783008085852,,29168.84953404479,11.0,Normal,Urban,Euro 4,Poor,Medium,Hatchback,196.54906285670563
3.6647718410657246,LPG,24127.679833966187,4.0,Aggressive,Urban,Euro 3,Good,High,Truck,226.7221843064933
4.563427858110554,Petrol,29533.937910234214,12.0,Eco,Urban,Euro 6,Fair,High,Sedan,157.0929657995403
2.0256223720331357,Hybrid,37749.0932141669,5.0,Normal,,Euro 5,Excellent,Medium,SUV,298.78623413946946
4.721910367854672,Diesel,28298.58076802519,5.0,Normal,Mixed,Euro 6,Excellent,Medium,SUV,204.03054365452098
3.3764858659967527,,14278.199067460748,0.0,Aggressive,Mixed,Euro 6,Fair,Low,Sedan,261.3815430004465
4.204032972791664,Petrol,24969.60181093143,4.0,Aggressive,Urban,Euro 3,Fair,High,Sedan,239.52974904037404
2.588829217227589,Petrol,20481.354117817355,8.0,Normal,Urban,Euro 3,Fair,High,Truck,267.6171690146485
1.8487215302674933,Diesel,24474.66958892523,3.0,Aggressive,,Euro 6,Excellent,Low,Sedan,118.23620999848495
4.644941661790773,LPG,,2.0,Normal,Urban,Euro 4,Good,Low,Sedan,128.96181614008762
4.732543473624874,Hybrid,35057.13498299627,0.0,,Mixed,Euro 5,,High,Sedan,187.23045913586384
2.990300576616542,CNG,27813.00361833735,13.0,Normal,Mixed,Euro 4,Fair,High,Hatchback,267.51230882679727
1.025980063997026,CNG,11606.546727693638,14.0,Eco,Highway,Euro 4,Excellent,Medium,Sedan,123.47344790598892
1.4391318146816179,Hybrid,,1.0,Normal,Highway,Euro 5,Poor,Medium,SUV,293.63448306360567
3.292111840926887,Diesel,19852.732603847144,2.0,Normal,,Euro 3,Excellent,High,Truck,108.0725078293311
1.0951068092075449,CNG,5546.371779020524,3.0,Normal,Highway,Euro 4,Fair,High,Truck,118.51714793971176
2.587647695946781,Petrol,16140.408504166748,6.0,Normal,Urban,Euro 3,Excellent,Medium,Truck,116.7914323405366
2.2134797822880503,CNG,17880.751430372897,5.0,Normal,Urban,Euro 5,Excellent,Low,Hatchback,208.9213096676163
3.8573931016088188,Hybrid,18145.610590347336,10.0,Aggressive,Highway,Euro 4,Excellent,Low,SUV,281.8590379512599
1.2223146917917411,Petrol,39277.25085133625,7.0,Eco,Mixed,Euro 3,Poor,High,Sedan,136.12450517661642
2.95492507590915,CNG,15636.53069403639,13.0,Normal,Highway,Euro 3,Fair,High,SUV,201.66810776088352
3.3164570795024213,Hybrid,14282.962338251742,8.0,Normal,Mixed,Euro 4,Fair,Medium,Truck,
3.4691643042104707,Diesel,9528.332587363944,14.0,Aggressive,Highway,Euro 5,Fair,High,Sedan,
2.6206306880677634,Hybrid,22885.309248891448,5.0,Aggressive,Highway,Euro 6,,Low,Truck,107.11419395949258
2.217471133718204,Diesel,10378.600717476722,6.0,Normal,Highway,Euro 3,Good,Medium,Truck,188.08836885279354
3.729972134948595,Petrol,26570.31494557746,3.0,Normal,,Euro 5,Fair,Medium,Truck,224.13999900891085
4.39027619240998,Hybrid,10430.592262842234,1.0,Normal,Urban,Euro 4,Excellent,Low,SUV,207.40814168621225
3.774470551131515,LPG,25183.56612157204,8.0,Normal,Mixed,Euro 3,Excellent,Low,SUV,
